"assessment_response_id","assessment_id","assessment_action_id","assessment_action_version","assessment_question_id","assessment_response_score","assessment_response_weighted_score"
"1d770e32","z4nUbw@6","9465ac4d"," 2","b3RmVw@2","1.0000000","1.0000000"
"248b2aa2","xDAvSQ@5","7f8e0ecf"," 8","dW1YXw@1","1.0000000","1.0000000"
"c5e64705","dW1YXw@4","84ef3ea5"," 2","b3RmVw@6","1.0000000","1.0000000"
"e1d8709a","O3010Q@5","3a5ee7ed"," 2","uvVA8Q@1","0.0000000","0.0000000"
"330c0d2a","O3010Q@5","5dfa1c58","13","b3RmVw@2","1.0000000","0.0000000"
"6b10b071","O3010Q@4","19c366b2"," 2","b3RmVw@3","0.2500000","0.0000000"
"41313ef2","yWmNPQ@3","692931f1"," 2","b3RmVw@3","1.0000000",NA
"7d603ab4","z4nUbw@6","3b5aeee1"," 2","fGEHEQ@1","0.8000000","1.0000000"
"2d1e011c","O3010Q@5","ab6cee8e"," 2","fGEHEQ@1","1.0000000",NA
"d4a90788","dW1YXw@4","f7eaa534"," 2","b3RmVw@3","0.6000000",NA
"e1132630","O3010Q@5","53f60aca"," 2","b3RmVw@3","1.0000000",NA
"591c4934","xDAvSQ@5","40855277"," 2","jtfmjw@1","1.0000000","1.0000000"
"159a679b","O3010Q@5","24d13c86"," 2","b3RmVw@3","1.0000000","1.0000000"
"2e2fb152","O3010Q@4","90cdf489"," 2","b3RmVw@2","1.0000000",NA
"c28720e6","O3010Q@7","d8eb23fc"," 2","b3RmVw@5","1.0000000","1.0000000"
"8c8d6937","O3010Q@5","a59e0f64"," 2","QujkHw@1","1.0000000","1.0000000"
"42551362","xDAvSQ@5","271720ee"," 2","1uEo4w@1","1.0000000","1.0000000"
"782a513f","z4nUbw@6","ed72f7dd"," 2","b3RmVw@3","1.0000000","1.0000000"
"23101dd0","xDAvSQ@5","58b3804b"," 2","1uEo4w@1","1.0000000","1.0000000"
"13cfe745","yWmNPQ@3","8e562b3c","13","jtfmjw@1","0.0000000","0.0000000"
"7918c502","yWmNPQ@3","40b656ac"," 2","b3RmVw@4","1.0000000","0.0000000"
"b9f1ad80","dW1YXw@4","fc5433ec"," 2","1uEo4w@1","1.0000000","1.0000000"
"eda40849","O3010Q@4","dc6967b9"," 2","3PvHeQ@2","0.6000000","1.0000000"
"d82a1293","dW1YXw@4","8756c1b1","12","oQox3w@2","1.0000000","1.0000000"
"c45ac25c","yWmNPQ@6","7aa63f66"," 2","b3RmVw@2","1.0000000","1.0000000"
"57afc880","O3010Q@5","1eef6106"," 2","b3RmVw@2","1.0000000","1.0000000"
"445c2030","O3010Q@7","7d0997cc"," 2","WttycQ@1","1.0000000","0.0000000"
"d16b0d78","yWmNPQ@3","10642118","10","b3RmVw@2","1.0000000","1.0000000"
"572d18c4","O3010Q@5","458ca3a","11","b3RmVw@2","1.0000000","1.0000000"
"105f216e","yWmNPQ@6","9d7ba69a"," 2","b3RmVw@4","0.7500000","0.8000000"
"e372728","yWmNPQ@3","e99fc7f3"," 2","jtfmjw@1","1.0000000","1.0000000"
"baffbe93","O3010Q@5","80f2508"," 2","b3RmVw@2","1.0000000",NA
"602bd76d","z4nUbw@6","960741c8"," 8","1uEo4w@2","1.0000000","1.0000000"
"3ccba681","O3010Q@7","dd283266"," 2","3PvHeQ@2","1.0000000","0.0000000"
"ba5a6d16","O3010Q@5","1130646e"," 2","b3RmVw@3","0.6000000",NA
"a77d44e8","xDAvSQ@5","34f317c7","15","9BZbew@1","1.0000000","1.0000000"
"cec4b333","O3010Q@7","7b238663"," 8","oQox3w@1","1.0000000",NA
"aab456f1","dW1YXw@4","477bf4db"," 2","3PvHeQ@2","1.0000000","1.0000000"
"95aadfa1","O3010Q@7","152e35c8"," 2","oQox3w@2","1.0000000",NA
"5e8e5796","O3010Q@4","f41787e8"," 2","seJe7Q@3","1.0000000","1.0000000"
"e43390de","O3010Q@4","bc317402"," 2","b3RmVw@6","1.0000000","1.0000000"
"b5d9b702","dW1YXw@4","f11a0fb6","11","WttycQ@1","1.0000000","1.0000000"
"418cf76c","dW1YXw@4","fce5f08d"," 2","dW1YXw@1","0.0000000","1.0000000"
"9be25fd","O3010Q@5","1df8ddb9"," 2","b3RmVw@4","1.0000000","1.0000000"
"900d1e37","dW1YXw@4","336896e1"," 2","b3RmVw@4","1.0000000",NA
"b4aeb954","dW1YXw@4","c8d0e993"," 2","WttycQ@1","1.0000000","1.0000000"
"bd70d2b4","z4nUbw@6","433ff841"," 2","9BZbew@1","1.0000000","1.0000000"
"2a2af676","z4nUbw@6","1e4546fa"," 2","b3RmVw@3","1.0000000","1.0000000"
"79f1ffa8","O3010Q@8","f6cb9fad"," 2","b3RmVw@3","1.0000000","1.0000000"
"6f7ea728","xDAvSQ@5","58519c7","13","b3RmVw@3","1.0000000","1.0000000"
"40db4109","O3010Q@5","19bed0dd","16","b3RmVw@3","0.4000000","1.0000000"
"be1e1210","xDAvSQ@5","b0371902"," 2","b3RmVw@3","1.0000000","1.0000000"
"9079afef","z4nUbw@6","2e33f13a","12","QujkHw@1","1.0000000",NA
"bc08d696","O3010Q@5","5615d3ef","11","pAh9DQ@2","1.0000000",NA
"8c5fb7fc","O3010Q@4","d8059170"," 2","b3RmVw@3","1.0000000",NA
"9507b995","O3010Q@5","92067b4c"," 2","LdjFWw@2","1.0000000",NA
"a87224ce","z4nUbw@6","b8842c1a"," 2","b3RmVw@2","1.0000000","1.0000000"
"c6e35980","O3010Q@5","c97b6274"," 2","oQox3w@1","1.0000000","0.8000000"
"ff66e9d9","z4nUbw@6","3207cb57"," 9","b3RmVw@2","1.0000000","0.0000000"
"c07d444f","z4nUbw@6","92569da5"," 2","b3RmVw@2","1.0000000","1.0000000"
"cd27342b","O3010Q@5","b145d579"," 2","jtfmjw@1","1.0000000",NA
"5bc2cd73","z4nUbw@6","87b73139"," 2","uvVA8Q@1","1.0000000","0.8000000"
"c3622e3f","xDAvSQ@5","8b494450"," 2","b3RmVw@4","1.0000000","1.0000000"
"51cfda66","O3010Q@4","990eb399"," 2","3PvHeQ@2","1.0000000","1.0000000"
"5900882d","dW1YXw@4","7063de70"," 2","b3RmVw@4","1.0000000",NA
"393334d1","xDAvSQ@5","235b2ec5"," 2","b3RmVw@2","0.6000000","1.0000000"
"8200c06","yWmNPQ@6","43d0625","11","b3RmVw@3","1.0000000","1.0000000"
"cb84c761","O3010Q@8","a2ac7c7b"," 8","b3RmVw@4","1.0000000",NA
"b9ee0893","xDAvSQ@5","2d1a3233"," 2","b3RmVw@2","1.0000000","0.0000000"
"26bc4afb","z4nUbw@6","f2274c5d"," 2","b3RmVw@2","1.0000000","1.0000000"
"f3038321","O3010Q@8","872abb9c"," 2","l61z7Q@2","1.0000000","1.0000000"
"9e5093a0","O3010Q@5","da051cc2"," 2","b3RmVw@2","1.0000000","1.0000000"
"eb1d87ff","O3010Q@5","43bd4d65"," 2","b3RmVw@2","1.0000000","1.0000000"
"c995c7ec","xDAvSQ@5","eef4e4a8"," 2","b3RmVw@3","1.0000000","1.0000000"
"11550178","yWmNPQ@6","2d060caf","10","LdjFWw@2","0.6000000","1.0000000"
"16dfd32d","O3010Q@5","fed3ecdc"," 2","b3RmVw@3","1.0000000",NA
"f76aeb05","xDAvSQ@5","f3d440a4"," 2","seJe7Q@3","1.0000000","1.0000000"
"e0eff6f9","O3010Q@4","3a115151"," 2","l61z7Q@2","1.0000000","1.0000000"
"12317555","z4nUbw@6","ae0701ce"," 2","b3RmVw@4","0.0000000","1.0000000"
"8317b99c","yWmNPQ@3","e95fd130"," 2","b3RmVw@3","1.0000000","1.0000000"
"7ceae46b","xDAvSQ@5","d216fdc3"," 2","b3RmVw@3","0.6000000","0.0000000"
"ec68918a","z4nUbw@6","60de99b4"," 2","WttycQ@1","1.0000000","1.0000000"
"8915df50","z4nUbw@6","cbbfbea4"," 2","b3RmVw@3","1.0000000","1.0000000"
"cffc3b8f","xDAvSQ@5","e5cec1b"," 2","b3RmVw@2","1.0000000",NA
"c445f27f","O3010Q@4","47ad842c","11","b3RmVw@2","0.4000000","1.0000000"
"a4986ce3","z4nUbw@6","24585c00"," 2","LdjFWw@2","1.0000000","1.0000000"
"670324cb","dW1YXw@4","a4a00afc","16","1uEo4w@2","1.0000000","0.5000000"
"1a4a8920","z4nUbw@6","56f6eeb6"," 2","1uEo4w@1","0.0000000","1.0000000"
"56eedd3","O3010Q@6","bd272f2e"," 2","WttycQ@1","1.0000000",NA
"d134f07a","z4nUbw@6","bc139055"," 2","b3RmVw@2","1.0000000","1.0000000"
"46083737","O3010Q@5","d024d7a8","11","seJe7Q@3","1.0000000","0.7500000"
"340aa20","z4nUbw@6","9812c3d9"," 2","b3RmVw@4","1.0000000","0.0000000"
"52ca1348","z4nUbw@6","52a8ccbd"," 2","b3RmVw@2","1.0000000",NA
"6572bcf","xDAvSQ@5","df2d4e54","10","b3RmVw@4","1.0000000","1.0000000"
"b4cb14a2","xDAvSQ@5","ba5f60b8","29","pAh9DQ@2","0.6000000",NA
"db5d3e7b","O3010Q@5","936c9ef8"," 2","b3RmVw@3","1.0000000","1.0000000"
"83d38c2e","z4nUbw@6","e04175e0"," 2","b3RmVw@2","0.0000000","0.5000000"
"a8df032a","xDAvSQ@5","30f6e37b"," 9","b3RmVw@3","1.0000000",NA
"36e7eb","O3010Q@5","e12d82f4"," 2","1uEo4w@1","1.0000000","1.0000000"
"9e14e7a0","O3010Q@4","71f043cb"," 2","fGEHEQ@1","1.0000000","1.0000000"
"8bddccb2","O3010Q@8","e89a11bb","12","oQox3w@2","1.0000000",NA
"9c7d409a","O3010Q@5","15a09f94"," 2","b3RmVw@3","1.0000000","1.0000000"
"92e5227d","yWmNPQ@6","64ca2036"," 2","b3RmVw@4","1.0000000","1.0000000"
"bb77665c","z4nUbw@6","a247ee65"," 2","b3RmVw@3","1.0000000","1.0000000"
"d5a25096","O3010Q@5","9de8b7d9"," 2","b3RmVw@7","1.0000000","1.0000000"
"95e692a4","xDAvSQ@5","976a612f"," 2","seJe7Q@3","0.0000000","1.0000000"
"eb3a34ba","yWmNPQ@3","4dca87eb"," 2","pAh9DQ@2","1.0000000","1.0000000"
"e350886d","O3010Q@5","81774b9f"," 2","jtfmjw@1","1.0000000","0.0000000"
"fb274e43","dW1YXw@4","fc7962fd","12","1uEo4w@2","1.0000000","1.0000000"
"fb857ef6","O3010Q@4","752e5bd2"," 2","seJe7Q@3","1.0000000",NA
"4ef25a19","yWmNPQ@3","3389415"," 2","b3RmVw@4","1.0000000","1.0000000"
"55fcfa43","z4nUbw@6","68cfa6f","11","b3RmVw@6","1.0000000",NA
"2ee972e3","O3010Q@5","2b1431c8"," 2","b3RmVw@3","0.7500000",NA
"b139ef60","xDAvSQ@5","fb580d0e"," 2","b3RmVw@4","1.0000000","0.0000000"
"a239255a","z4nUbw@6","2a2c9b44"," 2","1uEo4w@1","1.0000000",NA
"bdc6157b","xDAvSQ@5","cfb98a20"," 2","QujkHw@1","1.0000000","0.8000000"
"eee857f5","O3010Q@8","86fb2d91","14","seJe7Q@3","1.0000000","1.0000000"
"7254671e","z4nUbw@6","e41a9be7"," 2","b3RmVw@2","0.0000000",NA
"597a231d","z4nUbw@6","819e9818"," 2","b3RmVw@4","1.0000000","1.0000000"
"22c77bd0","xDAvSQ@5","8ad117b8","13","b3RmVw@2","1.0000000",NA
"beef22ad","O3010Q@4","6821b0f1"," 2","b3RmVw@2","0.0000000","1.0000000"
"b7afde21","xDAvSQ@5","3d90cd95","11","dW1YXw@1","1.0000000","0.0000000"
"cf421816","yWmNPQ@3","a84cbe00"," 2","b3RmVw@3","0.5000000","0.0000000"
"405861c0","z4nUbw@6","e2282cf4"," 8","pAh9DQ@2","1.0000000",NA
"6f553ca4","xDAvSQ@5","b46224a3"," 2","b3RmVw@3","0.3333333","1.0000000"
"2895793f","dW1YXw@4","79a07f2f"," 2","WttycQ@1","1.0000000","1.0000000"
"bf9039fe","dW1YXw@4","a40a602f"," 2","b3RmVw@2","1.0000000","0.6000000"
"330b6882","dW1YXw@4","346cc02","14","l61z7Q@2","1.0000000","1.0000000"
"39443983","xDAvSQ@5","7ac835b4","16","b3RmVw@2","1.0000000","1.0000000"
"342c6fd8","dW1YXw@4","a5450b57"," 2","jtfmjw@1","1.0000000","1.0000000"
"ea34fad0","O3010Q@5","5845d088"," 9","b3RmVw@4","1.0000000",NA
"4ee7b3a0","yWmNPQ@6","61cd505b"," 9","3PvHeQ@2","1.0000000","1.0000000"
"15695f7d","O3010Q@5","7098a5c5"," 2","LdjFWw@2","1.0000000","0.8000000"
"2b2ae448","O3010Q@6","4beefc18"," 2","WttycQ@1","0.0000000","1.0000000"
"c1a95794","z4nUbw@6","6353f1fc","14","b3RmVw@2","1.0000000",NA
"4657ff42","yWmNPQ@3","c7fa58da","23","1uEo4w@2","1.0000000","0.6000000"
"e50fd507","xDAvSQ@5","8bbce439"," 2","b3RmVw@3","1.0000000",NA
"9e40833a","O3010Q@4","47aebd42"," 2","3PvHeQ@2","1.0000000","1.0000000"
"251af0d4","O3010Q@5","4b5e0fb3","14","b3RmVw@4","1.0000000","1.0000000"
"4c07268f","O3010Q@5","3bc7fede"," 2","b3RmVw@2","1.0000000","1.0000000"
"4c99aab0","dW1YXw@4","fa493367","12","b3RmVw@3","1.0000000",NA
"6bd5c1a1","O3010Q@8","bf47480b"," 2","oQox3w@2","1.0000000","1.0000000"
"cc5d96d0","yWmNPQ@3","f6c6ba80","10","b3RmVw@4","0.0000000","1.0000000"
"5abd30d1","z4nUbw@6","13802c8c"," 2","b3RmVw@3","1.0000000","1.0000000"
"7324d4e7","dW1YXw@4","8efc05d"," 2","QujkHw@1","0.8000000",NA
"b7ab28dc","dW1YXw@4","29c24598"," 2","uvVA8Q@1","1.0000000","0.8000000"
"a3115ae5","yWmNPQ@3","e9e7a68","19","9BZbew@1","1.0000000","1.0000000"
"3cfe7f75","O3010Q@5","e69a93ee"," 2","b3RmVw@3","1.0000000","1.0000000"
"12d701fd","O3010Q@7","da382371","10","fGEHEQ@1","0.6666667",NA
"c6ca5df4","O3010Q@8","854525f3"," 2","1uEo4w@2","1.0000000",NA
"5f328595","O3010Q@4","87d9283a"," 2","b3RmVw@3","1.0000000","1.0000000"
"9f6e85a2","dW1YXw@4","7b4eecbb"," 2","b3RmVw@2","0.8333330","0.0000000"
"36c11926","O3010Q@4","9115b3ce"," 2","b3RmVw@3","1.0000000","1.0000000"
"c531657f","yWmNPQ@6","29957677"," 2","b3RmVw@3","1.0000000",NA
"e67cd0fc","dW1YXw@4","34ddc05b"," 2","b3RmVw@3","1.0000000","1.0000000"
"b7e8a955","z4nUbw@6","74fc445b"," 2","1uEo4w@1","0.0000000",NA
"b20beacc","yWmNPQ@3","925609a"," 2","b3RmVw@3","0.5000000","0.0000000"
"789d44c9","dW1YXw@4","1d870823","10","b3RmVw@7","1.0000000",NA
"38dfee10","dW1YXw@4","5769a980","10","b3RmVw@2","0.0000000","1.0000000"
"39581f0","O3010Q@8","5a0e224","12","LdjFWw@2","0.7500000","1.0000000"
"993fc7d3","O3010Q@5","8fbccd59"," 2","1uEo4w@1","0.6000000","0.0000000"
"c1c8b210","O3010Q@8","e86a6715"," 2","oQox3w@1","1.0000000","0.6000000"
"3fa9af15","O3010Q@7","e0663164","15","b3RmVw@3","0.0000000","1.0000000"
"396847bb","O3010Q@8","ca4f3c","14","b3RmVw@2","1.0000000","1.0000000"
"7158052f","z4nUbw@6","91df49fa"," 2","1uEo4w@1","1.0000000",NA
"3e708adc","z4nUbw@6","1d5970e9"," 2","1uEo4w@2","1.0000000","1.0000000"
"6b2b867f","yWmNPQ@6","77a0ff69"," 2","b3RmVw@3","0.0000000","1.0000000"
"228cf95f","O3010Q@5","d9e994dc"," 2","fGEHEQ@1","1.0000000","1.0000000"
"a48e9053","xDAvSQ@5","3a69b668"," 2","b3RmVw@2","1.0000000","1.0000000"
"c0ac580d","O3010Q@8","ccfe9767"," 2","b3RmVw@3","1.0000000","1.0000000"
"3ef9e7f5","O3010Q@4","432cdfed"," 2","b3RmVw@3","1.0000000","1.0000000"
"5933d69a","dW1YXw@4","fb4378ad"," 2","b3RmVw@4","1.0000000","1.0000000"
"a11f7b54","O3010Q@6","b48b3110"," 2","b3RmVw@3","1.0000000","0.6000000"
"2a1686dc","O3010Q@5","9772d3a3"," 2","Cp66Lw@2","1.0000000","1.0000000"
"1fc25b96","dW1YXw@4","c28d730"," 2","b3RmVw@3","0.8000000","1.0000000"
"5c7dc65e","O3010Q@7","f83f0df7"," 2","Cp66Lw@2","1.0000000",NA
"2c363333","xDAvSQ@5","72fcba3"," 2","b3RmVw@6","1.0000000","1.0000000"
"48413c98","dW1YXw@4","7d2dc749"," 2","1uEo4w@1","0.0000000","1.0000000"
"3ac38ff9","O3010Q@5","d14b4b5f"," 2","pAh9DQ@2","0.6000000","1.0000000"
"6b450fe0","yWmNPQ@3","d9b3aeee"," 2","1uEo4w@2","1.0000000","1.0000000"
"30dbc809","yWmNPQ@3","e1b2b4d4"," 2","b3RmVw@3","0.0000000","1.0000000"
"6d4640c6","xDAvSQ@5","84727cd4"," 2","pAh9DQ@2","1.0000000","1.0000000"
"b9259a96","yWmNPQ@3","70b0dd04"," 2","seJe7Q@3","1.0000000",NA
"231153b8","z4nUbw@6","5aaf7a2e"," 2","1uEo4w@1","1.0000000","0.0000000"
"15c1aca4","O3010Q@5","5e532f13"," 2","b3RmVw@6","1.0000000",NA
"a3b487bd","O3010Q@8","f1e33c2"," 2","LdjFWw@2","1.0000000",NA
"c3466f8","O3010Q@4","1906f47c"," 2","b3RmVw@2","1.0000000","1.0000000"
"623e94d2","yWmNPQ@3","349e367d"," 2","b3RmVw@3","1.0000000",NA
"ab0a0d11","O3010Q@4","e01e60ab"," 2","b3RmVw@2","1.0000000",NA
"7bdee739","dW1YXw@4","fbf08c53","10","fGEHEQ@1","1.0000000",NA
"4a3d7c09","O3010Q@7","648d7461"," 2","jtfmjw@1","1.0000000","0.0000000"
"c2ea7094","xDAvSQ@5","e4cc3bfd"," 2","b3RmVw@6","1.0000000","1.0000000"
"cc2f03dd","z4nUbw@6","f84ad36b"," 2","QujkHw@1","1.0000000",NA
"2176fdab","O3010Q@4","99233237"," 2","b3RmVw@3","1.0000000","1.0000000"
"6a665ed4","xDAvSQ@5","31226a60","12","3PvHeQ@2","1.0000000","1.0000000"
"b816cb19","O3010Q@5","ae68166b"," 2","1uEo4w@2","1.0000000","1.0000000"
"128a2a00","O3010Q@4","e837cd77"," 2","b3RmVw@7","1.0000000","1.0000000"
"13c4ec13","yWmNPQ@3","529da79"," 9","b3RmVw@2","1.0000000",NA
"160faeff","z4nUbw@6","4b040f15"," 2","b3RmVw@3","1.0000000","1.0000000"
"212d2cdf","O3010Q@7","6db44723"," 2","WttycQ@1","1.0000000","1.0000000"
"87357df2","yWmNPQ@3","953dafcf"," 2","b3RmVw@3","1.0000000","1.0000000"
"5367f385","dW1YXw@4","8e34752d","14","pAh9DQ@2","1.0000000","1.0000000"
"18cb5a4f","yWmNPQ@3","f0b84a76"," 2","b3RmVw@3","1.0000000","1.0000000"
"c6043722","O3010Q@5","d7aafe1b"," 2","WttycQ@1","0.0000000",NA
"c71fcf44","dW1YXw@4","e5f684f0"," 2","b3RmVw@4","1.0000000",NA
"1b4ed17c","xDAvSQ@5","1f8f38e7"," 2","3PvHeQ@2","1.0000000","1.0000000"
"66f13eed","xDAvSQ@5","32924a88","19","QujkHw@1","0.7500000","1.0000000"
"4c2d917b","xDAvSQ@5","d76b2633"," 2","uvVA8Q@1","0.0000000","1.0000000"
"244cbd1e","z4nUbw@6","f3e0964e"," 2","b3RmVw@2","1.0000000","0.0000000"
"5653cca4","O3010Q@5","5ff5baf5"," 2","b3RmVw@3","1.0000000",NA
"c51c79b6","dW1YXw@4","d3d607cc"," 2","1uEo4w@1","1.0000000","0.0000000"
"bf50b095","O3010Q@4","63a5917a"," 2","b3RmVw@4","1.0000000",NA
"af7d6619","yWmNPQ@4","1b1d87c7"," 2","b3RmVw@4","0.2000000",NA
"d574f3d8","dW1YXw@4","92b8e5ce"," 2","seJe7Q@3","1.0000000","1.0000000"
"450b7a01","O3010Q@5","620b881a"," 2","b3RmVw@3","1.0000000","1.0000000"
"8a942395","xDAvSQ@5","c12dae8"," 2","b3RmVw@3","1.0000000","1.0000000"
"f6d53586","dW1YXw@4","a8afe2f0"," 2","b3RmVw@2","0.0000000","1.0000000"
"284402b1","xDAvSQ@5","f7d2af28","13","b3RmVw@3","1.0000000","0.4000000"
"a1235dd","yWmNPQ@3","b3911fe9"," 2","b3RmVw@2","1.0000000","1.0000000"
"44d5fdef","xDAvSQ@5","c3ec9ece"," 2","b3RmVw@3","0.0000000","1.0000000"
"c47f6bab","O3010Q@4","91d0b3f1"," 2","b3RmVw@3","0.0000000","1.0000000"
"617f5e4f","O3010Q@4","cb467bcc"," 2","seJe7Q@3","1.0000000","1.0000000"
"4274b96a","O3010Q@5","5c92e2e9","15","b3RmVw@3","1.0000000",NA
"cf98b9ff","O3010Q@5","62d3226"," 2","b3RmVw@2","1.0000000",NA
"12e198df","O3010Q@5","1e88ec21"," 2","b3RmVw@2","1.0000000","1.0000000"
"239d38fc","O3010Q@7","470148f4","10","b3RmVw@3","1.0000000","1.0000000"
"2e6f1dbd","z4nUbw@6","3e54e7ee"," 2","b3RmVw@4","1.0000000","0.0000000"
"2787ef0","xDAvSQ@5","8d61959a"," 2","b3RmVw@4","1.0000000","1.0000000"
"e4cd966a","yWmNPQ@6","83eb7824"," 2","b3RmVw@3","1.0000000","0.0000000"
"c3a0b818","xDAvSQ@5","93135d0e"," 2","9BZbew@1","1.0000000","1.0000000"
"617bc369","O3010Q@8","55da39a5"," 2","uvVA8Q@1","1.0000000","1.0000000"
"23ba962c","dW1YXw@4","973c405f"," 2","uvVA8Q@1","0.0000000","1.0000000"
"7b0dc29e","O3010Q@3","d34803be"," 2","b3RmVw@4","1.0000000","1.0000000"
"f21b03c3","yWmNPQ@3","be7c49f8"," 2","b3RmVw@3","0.0000000",NA
"16d5aedb","yWmNPQ@3","992b995f"," 2","1uEo4w@1","1.0000000","1.0000000"
"1fe2e839","yWmNPQ@3","da60e1ef"," 2","seJe7Q@3","1.0000000","1.0000000"
"8f4457af","O3010Q@8","5dd847a9","15","b3RmVw@2","0.0000000","1.0000000"
"52401c45","O3010Q@5","4c8e4ff8"," 2","1uEo4w@2","0.0000000","1.0000000"
"ba118930","O3010Q@4","4ae5db02"," 2","b3RmVw@2","1.0000000","1.0000000"
"43e66340","yWmNPQ@3","dea66a83"," 8","b3RmVw@2","1.0000000","1.0000000"
"be84a1fd","z4nUbw@6","3fd42bbe"," 2","b3RmVw@2","1.0000000","1.0000000"
"83c73537","dW1YXw@4","6e127fe"," 2","b3RmVw@2","1.0000000",NA
"d0de3bd5","z4nUbw@6","a5886fc5"," 2","pAh9DQ@2","1.0000000","1.0000000"
"8656695f","O3010Q@7","92f7ff07"," 2","dW1YXw@1","1.0000000","1.0000000"
"3408718d","O3010Q@5","cb35e31b"," 2","b3RmVw@4","1.0000000","1.0000000"
"54acc8c7","yWmNPQ@6","cac83abb"," 2","1uEo4w@1","1.0000000","1.0000000"
"6b5f666e","O3010Q@4","60849781","15","b3RmVw@3","0.8333333",NA
"523c840d","dW1YXw@4","959bd170","15","b3RmVw@4","0.0000000",NA
"81e648ed","xDAvSQ@5","645680e8","12","b3RmVw@2","1.0000000","1.0000000"
"31ecad7c","O3010Q@4","69e7eb13"," 2","b3RmVw@2","0.0000000","1.0000000"
"5c850bbf","z4nUbw@6","3774ebe9","12","fGEHEQ@1","1.0000000","1.0000000"
"111e7a24","yWmNPQ@3","87dd4a29"," 8","b3RmVw@2","1.0000000",NA
"d8bec62c","z4nUbw@6","460a4381"," 2","b3RmVw@3","1.0000000","0.8000000"
"b214cf2","O3010Q@4","b8c6c6f5","13","b3RmVw@3","0.0000000",NA
"3d8f062c","O3010Q@4","1a9938f"," 2","b3RmVw@2","1.0000000","1.0000000"
"63d32d81","O3010Q@5","f0888d6f"," 2","LdjFWw@2","1.0000000",NA
"c81fd967","dW1YXw@4","76e0ff1f"," 2","uvVA8Q@1","1.0000000",NA
"8030a2a1","O3010Q@5","f051bb09"," 2","b3RmVw@3","1.0000000",NA
"7f203a67","xDAvSQ@5","81bb1e1c"," 2","fGEHEQ@1","1.0000000",NA
"c0e8074c","O3010Q@5","50ee1b7e"," 7","fGEHEQ@1","1.0000000","1.0000000"
"18edd34f","z4nUbw@6","babaa3a2"," 2","b3RmVw@2","0.0000000","0.4000000"
"c2b8972c","O3010Q@5","5b55492f"," 2","pAh9DQ@2","0.6000000",NA
"1f20c31c","xDAvSQ@5","89ab968b"," 2","l61z7Q@2","1.0000000","1.0000000"
"b1ef7421","O3010Q@4","1b87cb36"," 2","pAh9DQ@2","1.0000000","1.0000000"
"3a1fd74f","O3010Q@5","9e72c379"," 9","QujkHw@1","1.0000000","1.0000000"
"621a376a","O3010Q@4","43ac586e"," 2","LdjFWw@2","1.0000000","1.0000000"
"640c18d2","xDAvSQ@5","e3d9667"," 2","b3RmVw@3","1.0000000","1.0000000"
"b7cb9919","O3010Q@6","bc1cc1c6"," 2","9BZbew@1","1.0000000","1.0000000"
"ab6bc12e","yWmNPQ@3","1713cf10","15","b3RmVw@2","1.0000000","1.0000000"
"37b0cbba","O3010Q@5","30ee3755","14","b3RmVw@4","0.0000000",NA
"78c5280f","yWmNPQ@3","d28d221c"," 2","b3RmVw@3","1.0000000","0.0000000"
"fd233d0b","xDAvSQ@5","b173f5a5"," 2","b3RmVw@3","1.0000000","1.0000000"
"b0df2c85","dW1YXw@4","e6e7e881"," 2","b3RmVw@3","1.0000000","1.0000000"
"7c6dea02","dW1YXw@4","85689ead","10","b3RmVw@2","1.0000000","1.0000000"
"83b04cb0","yWmNPQ@6","6be1212a","11","QujkHw@1","1.0000000",NA
"380f7b0","dW1YXw@4","49a469d4"," 2","9BZbew@1","0.8000000","1.0000000"
"52658191","O3010Q@5","9cc8085d"," 2","QujkHw@1","1.0000000","1.0000000"
"ab00e6e7","O3010Q@5","cd765641"," 2","3PvHeQ@2","0.0000000","0.0000000"
"81bb8acc","O3010Q@5","5afab37d"," 2","9BZbew@1","0.7500000","1.0000000"
"2bcc8670","O3010Q@4","d80fc2fa","10","Cp66Lw@2","1.0000000","1.0000000"
"d9dfe97b","yWmNPQ@6","e985747e"," 9","l61z7Q@2","1.0000000",NA
"87748ef9","z4nUbw@6","b30dc0f0"," 2","b3RmVw@2","1.0000000","1.0000000"
"3e7adf2e","z4nUbw@6","c9fd34ff"," 2","b3RmVw@2","1.0000000","1.0000000"
"d85e23b6","dW1YXw@4","8c99f59b"," 2","b3RmVw@3","1.0000000","0.7500000"
"1e42358e","z4nUbw@6","28e9817f"," 2","b3RmVw@2","1.0000000","0.0000000"
"90b40063","z4nUbw@6","97373e4f"," 2","b3RmVw@4","1.0000000",NA
"9442857e","z4nUbw@6","71b904cc"," 2","b3RmVw@4","0.0000000","1.0000000"
"34383034","O3010Q@5","4ac387b5"," 2","QujkHw@1","1.0000000","1.0000000"
"c894751e","O3010Q@5","f752853f"," 2","b3RmVw@3","1.0000000","1.0000000"
"a408a9e4","xDAvSQ@5","cdba065a"," 2","b3RmVw@3","0.8333333","0.7500000"
"cb7b6ad4","O3010Q@5","597c5027","11","QujkHw@1","1.0000000",NA
"78617f29","O3010Q@5","b54a5f68"," 2","b3RmVw@3","0.0000000","1.0000000"
"51d2e2a6","dW1YXw@4","7952563e"," 2","b3RmVw@2","1.0000000","0.0000000"
"9288bc0f","O3010Q@4","31a0c34f"," 2","WttycQ@1","0.0000000","1.0000000"
