"peer_assignment_id","peer_assignment_review_schema_part_id","peer_assignment_review_schema_part_option_id","peer_review_id"
"S9qjoQ@8","2","32","aec8dcf9"
"Ha0UDw@3","7","22","288e99c6"
"Ha0UDw@3","5","32","81a17c92"
"Ha0UDw@3","2","Yes","fcf809a1"
"S9qjoQ@8","777","7772","ce3eb116"
"P1p1aQ@3","2","5552","e418c778"
"S9qjoQ@8","4","6661","ab7574ee"
"Ha0UDw@3","666","Yes","445d24bb"
"Ha0UDw@3","333","32","caac1c4a"
"S9qjoQ@8","5","52","e2406ee"
"S9qjoQ@8","6","Yes","f980b74c"
"Ha0UDw@3","555","Yes","ca53310b"
"S9qjoQ@8","333","No","43416726"
"S9qjoQ@8","555","Yes","c33020cf"
"1uEo4w@4","6","22","279269d5"
"Ha0UDw@3","7","No","dd2cc4e"
"S9qjoQ@8","111","Yes","3419df04"
"Ha0UDw@3","2","Yes","74fcabcc"
"S9qjoQ@8","777","5552","8370fbac"
"S9qjoQ@8","8","Yes","7ba6f4b3"
"Ha0UDw@3","111","32","934d3475"
"Ha0UDw@3","4","32","f3717f77"
"S9qjoQ@8","5","Yes","7e0556c"
"Ha0UDw@3","333","32","d0e07e07"
"S9qjoQ@8","5","22","2a3b84db"
"S9qjoQ@8","444","No","bf72d52d"
"S9qjoQ@8","3","5552","c371fe0a"
"Ha0UDw@3","333","21","92725618"
"S9qjoQ@8","555","Yes","8dbb2cec"
"S9qjoQ@8","8","No","c0eb4bd4"
"Ha0UDw@3","2","5552","7bbbb2b"
"Ha0UDw@3","4","Yes","3e7d77b2"
"S9qjoQ@8","111","Yes","72b0d0e0"
"S9qjoQ@8","777","52","5140de8c"
"S9qjoQ@8","333","No","103e9924"
"S9qjoQ@8","6","6662","b4bb33d4"
"Ha0UDw@3","666","62","c83b1647"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","6662","bc2c1986"
"S9qjoQ@8","333","42","64aedb56"
"Ha0UDw@3","7","42","72690653"
"Ha0UDw@3","222","5552","f3cee8c8"
"S9qjoQ@8","777","6661","a50aa1a8"
"1uEo4w@4","K20zeiocLDtwL8nRc2Y5aN","61","b0b7c5d2"
"1uEo4w@4","8","32","68faff0d"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","32","76ce1b6a"
"S9qjoQ@8","3","62","9f1e7438"
"Ha0UDw@3","5","52","54ce6328"
"S9qjoQ@8","5","22","3ef63777"
"P1p1aQ@3","4","Yes","fe6d3b20"
"S9qjoQ@8","6","Yes","160bf282"
"P1p1aQ@3","777","72","8256b8fe"
"S9qjoQ@8","5","22","179b7c0b"
"Ha0UDw@3","333","5552","b70689d0"
"Ha0UDw@3","6","72","4f2ac458"
"Ha0UDw@3","444","Yes","e74d6605"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","22","cb26dba4"
"1uEo4w@4","444","7772","e512f436"
"S9qjoQ@8","555","6662","8cd17619"
"Ha0UDw@3","666","5552","7b548530"
"Ha0UDw@3","333","Yes","99fc3d1b"
"P1p1aQ@3","777","22","29764ea7"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","5552","59ac2495"
"S9qjoQ@8","4","52","8ab3316f"
"S9qjoQ@8","8","82","151c156e"
"S9qjoQ@8","8","52","cf8d91b6"
"1uEo4w@4","555","7772","86faa4b5"
"Ha0UDw@3","111","Yes","708f0f76"
"S9qjoQ@8","222","Yes","a467984d"
"Ha0UDw@3","111","52","691ad59c"
"S9qjoQ@8","222","Yes","95efb17c"
"S9qjoQ@8","444","Yes","7dab5986"
"S9qjoQ@8","333","Yes","23bcf1d7"
"1uEo4w@4","333","42","b7039d45"
"S9qjoQ@8","4","42","481e0906"
"S9qjoQ@8","6","Yes","52cee01a"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","6661","7c8c8c40"
"Ha0UDw@3","777","Yes","7b9cfe87"
"S9qjoQ@8","6","Yes","682b9f16"
"S9qjoQ@8","555","51","f219d50c"
"Ha0UDw@3","777","21","61566642"
"S9qjoQ@8","444","7772","b1474e5e"
"Ha0UDw@3","222","6662","534b251c"
"Ha0UDw@3","777","62","f98d9b39"
"S9qjoQ@8","111","32","c273cd24"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","81","133db834"
"S9qjoQ@8","777","5551","90da452b"
"Ha0UDw@3","777","52","5d710749"
"Ha0UDw@3","222","Yes","71dd1f2d"
"S9qjoQ@8","8","5552","958cea0a"
"Ha0UDw@3","4","72","af763d00"
"S9qjoQ@8","666","Yes","a387c6df"
"S9qjoQ@8","8","62","66d06bd3"
"S9qjoQ@8","7","62","25f65713"
"S9qjoQ@8","111","7772","66fdf750"
"S9qjoQ@8","666","82","71f0eaea"
"S9qjoQ@8","666","Yes","835a57b1"
"S9qjoQ@8","2","22","cc70b62e"
"S9qjoQ@8","444","42","543d4bba"
"Ha0UDw@3","6","72","78f78774"
"Ha0UDw@3","111","Yes","d608dd56"
"S9qjoQ@8","555","52","b956ced"
"S9qjoQ@8","6","52","87306b8f"
"S9qjoQ@8","777","No","7e44dfb9"
"S9qjoQ@8","6","72","e19c4524"
"Ha0UDw@3","8","6662","571a9c31"
"S9qjoQ@8","666","42","dc612722"
"1uEo4w@4","2","Yes","11a5d501"
"Ha0UDw@3","5","Yes","7db4e905"
"Ha0UDw@3","3","72","8e2a9fed"
"Ha0UDw@3","777","7772","710f3c0d"
"S9qjoQ@8","111","Yes","ff54388c"
"S9qjoQ@8","6","62","7acdd46e"
"S9qjoQ@8","444","62","8740f34e"
"Ha0UDw@3","111","7772","811dece2"
"Ha0UDw@3","333","5551","1f7bf48a"
"1uEo4w@4","5","82","5fc73a29"
"S9qjoQ@8","2","42","f675ff4b"
"P1p1aQ@3","4","82","fdeb8e6"
"S9qjoQ@8","4","5552","a52fa872"
"Ha0UDw@3","333","52","638e3f82"
"Ha0UDw@3","4","51","90c44fa7"
"S9qjoQ@8","3","Yes","c66f7854"
"P1p1aQ@3","666","Yes","d188dc90"
"S9qjoQ@8","8","Yes","60204112"
"Ha0UDw@3","2","Yes","cb47eea6"
"S9qjoQ@8","666","62","bbadb600"
"S9qjoQ@8","2","No","777072d8"
"S9qjoQ@8","2","32","e701eaf1"
"S9qjoQ@8","333","No","c5fdd1f4"
"Ha0UDw@3","2","42","62b42fed"
"S9qjoQ@8","6","6662","487d9d00"
"S9qjoQ@8","3","52","b59d1026"
"S9qjoQ@8","666","81","c891b6cc"
"S9qjoQ@8","333","Yes","5cd2a518"
"P1p1aQ@3","333","Yes","3b18e205"
"Ha0UDw@3","111","6662","b3af6173"
"S9qjoQ@8","4","52","2e0cf6ea"
"S9qjoQ@8","3","22","8ea989f2"
"Ha0UDw@3","4","6662","641fe4f4"
"S9qjoQ@8","222","Yes","b0facf16"
"S9qjoQ@8","444","82","89216e8b"
"S9qjoQ@8","555","Yes","4ccdbdf1"
"S9qjoQ@8","333","5552","36638d8b"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","82","ef1226c1"
"Ha0UDw@3","8","72","72e79526"
"S9qjoQ@8","666","Yes","b65266f1"
"S9qjoQ@8","2","52","b977d4f7"
"Ha0UDw@3","5","Yes","411108f1"
"Ha0UDw@3","6","Yes","3f5ef8a2"
"S9qjoQ@8","555","22","29749b0d"
"Ha0UDw@3","7","42","51a5720e"
"S9qjoQ@8","555","5552","7a27b49f"
"Ha0UDw@3","8","81","331d7e9"
"S9qjoQ@8","111","62","be23ba28"
"S9qjoQ@8","6","22","df4734b0"
"S9qjoQ@8","2","62","11301489"
"P1p1aQ@3","111","22","946e5a54"
"S9qjoQ@8","111","32","639f2d3c"
"S9qjoQ@8","333","5552","6e55f921"
"S9qjoQ@8","222","Yes","1ef4ee11"
"P1p1aQ@3","777","72","b10a95df"
"S9qjoQ@8","6","Yes","596dc30b"
"S9qjoQ@8","222","32","318c2007"
"Ha0UDw@3","555","6662","6fa83924"
"S9qjoQ@8","5","62","513eb194"
"Ha0UDw@3","8","6662","d1e785a9"
"S9qjoQ@8","2","Yes","7c106906"
"Ha0UDw@3","444","62","6022a0ed"
"S9qjoQ@8","777","Yes","16581f1d"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","Yes","c9e985dc"
"S9qjoQ@8","111","Yes","f20d0615"
"S9qjoQ@8","777","Yes","85bd2229"
"S9qjoQ@8","111","62","2e851eae"
"S9qjoQ@8","5","52","534bc0d0"
"S9qjoQ@8","8","5552","ca2250ee"
"S9qjoQ@8","6","62","bb613ec"
"S9qjoQ@8","4","62","aa26919d"
"S9qjoQ@8","5","Yes","4d22336f"
"S9qjoQ@8","5","6662","eec5a812"
"S9qjoQ@8","5","Yes","18607c18"
"S9qjoQ@8","333","Yes","aca1eb3e"
"P1p1aQ@3","222","22","99922bd4"
"S9qjoQ@8","7","Yes","e620dd48"
"S9qjoQ@8","444","41","16590214"
"S9qjoQ@8","6","5552","8711e19e"
"S9qjoQ@8","6","7772","31156248"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","Yes","33de3620"
"Ha0UDw@3","5","5552","c16d9913"
"1uEo4w@4","3","22","175e9e64"
"S9qjoQ@8","7","62","8c55e638"
"S9qjoQ@8","4","32","4539909d"
"S9qjoQ@8","7","72","97418590"
"Ha0UDw@3","3","Yes","38492d"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","44ff6512"
"Ha0UDw@3","5","Yes","7504a9f5"
"S9qjoQ@8","6","52","7637b835"
"Ha0UDw@3","2","6661","f78587eb"
"Ha0UDw@3","666","Yes","e24e6d32"
"Ha0UDw@3","3","62","a59166e8"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","6661","14177cd1"
"S9qjoQ@8","7","Yes","422c9fb3"
"Ha0UDw@3","3","52","9e55c65a"
"Ha0UDw@3","7","72","e2482a1b"
"Ha0UDw@3","777","7772","fe154829"
"S9qjoQ@8","6","22","e06f8c44"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","Yes","42cac94b"
"P1p1aQ@3","666","6662","78ca3cf1"
"1uEo4w@4","111","Yes","e1db875d"
"Ha0UDw@3","2","21","7747da14"
"S9qjoQ@8","5","72","a48fa68f"
"S9qjoQ@8","6","5552","d00b6d3d"
"Ha0UDw@3","6","Yes","9e34e3a3"
"S9qjoQ@8","111","Yes","c0453330"
"S9qjoQ@8","666","62","f74b7f75"
"S9qjoQ@8","111","42","469ff51e"
"S9qjoQ@8","4","7772","b2767184"
"S9qjoQ@8","6","Yes","df3fb18e"
"S9qjoQ@8","6","52","a1b170f3"
"S9qjoQ@8","7","52","8e643a13"
"S9qjoQ@8","2","Yes","e879db2c"
"S9qjoQ@8","222","52","b03b868"
"S9qjoQ@8","3","5552","310d16d1"
"S9qjoQ@8","333","Yes","f32e149"
"P1p1aQ@3","6","62","a671b17c"
"S9qjoQ@8","111","7772","6a234bf6"
"1uEo4w@4","5","62","23ff3859"
"S9qjoQ@8","444","72","70809064"
"Ha0UDw@3","8","5552","34f3bd6"
"S9qjoQ@8","777","21","322cde1a"
"S9qjoQ@8","7","72","36be94e0"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","62","f71f610d"
"Ha0UDw@3","666","42","db880abf"
"Ha0UDw@3","3","Yes","a5efc1d3"
"S9qjoQ@8","444","Yes","ca10a8de"
"S9qjoQ@8","555","42","f25a7c27"
"S9qjoQ@8","444","32","fa642a2"
"S9qjoQ@8","444","7772","f2f1871e"
"Ha0UDw@3","666","Yes","345427df"
"S9qjoQ@8","3","52","f4581f82"
"Ha0UDw@3","6","6662","d14d3d80"
"1uEo4w@4","6JIYOGvVU2lA16kFeSbivH","42","49f9a759"
"S9qjoQ@8","6","22","a7dd0532"
"Ha0UDw@3","7","52","14da964c"
"S9qjoQ@8","2","82","67bcfdca"
"S9qjoQ@8","3","22","411c1549"
"S9qjoQ@8","8","52","df7eb89e"
"Ha0UDw@3","5","52","b7efa95d"
"1uEo4w@4","777","32","6c8f443a"
"P1p1aQ@3","333","82","b578a3ce"
"S9qjoQ@8","333","21","d360e0f8"
"S9qjoQ@8","3","72","bccc5a49"
"1uEo4w@4","111","52","c0adbc2a"
"Ha0UDw@3","666","22","4ccdbdf1"
"1uEo4w@4","444","6661","dd5360"
"S9qjoQ@8","777","52","6a27160"
"Ha0UDw@3","777","21","1f7f1056"
"S9qjoQ@8","8","22","4f76cbd8"
"S9qjoQ@8","6","Yes","a41b30ab"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","e0250090"
"Ha0UDw@3","555","7772","aa2cc581"
"S9qjoQ@8","333","7771","79e9f6f3"
"S9qjoQ@8","444","7772","911e7954"
"S9qjoQ@8","777","Yes","eb129f27"
"1uEo4w@4","7","62","fac80b39"
"P1p1aQ@3","777","5552","6b35edde"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","52","41c0c340"
"S9qjoQ@8","222","22","885b0755"
"Ha0UDw@3","OiYBP8szIN9z0FfVffV-Qs","82","c5e8e48a"
"Ha0UDw@3","111","42","f2d7f67b"
"S9qjoQ@8","777","32","d2d8b39"
"S9qjoQ@8","5","Yes","7c8c8c40"
"Ha0UDw@3","111","Yes","e58f9446"
"Ha0UDw@3","OiYBP8szIN9z0FfVffV-Qs","82","63078714"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","6661","e18b219c"
"Ha0UDw@3","111","72","c14cfe0"
"S9qjoQ@8","3","6662","6e3958cb"
"S9qjoQ@8","7","32","7b62562a"
"S9qjoQ@8","777","Yes","b2b507d1"
"Ha0UDw@3","111","62","ecded746"
"S9qjoQ@8","6","Yes","fdf083b6"
"P1p1aQ@3","222","Yes","a3c499b4"
"P1p1aQ@3","333","Yes","78adb7fc"
"Ha0UDw@3","6","62","d89a7374"
"Ha0UDw@3","8","62","a961150"
"S9qjoQ@8","5","Yes","78e68a3a"
"S9qjoQ@8","5","Yes","cc368e62"
"S9qjoQ@8","111","72","dd32e159"
"S9qjoQ@8","5","7772","30b1886b"
"S9qjoQ@8","333","6662","e690e3df"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","22","6d95d6e"
"1uEo4w@4","222","Yes","c0c0c875"
"S9qjoQ@8","7","22","55a2a4c7"
"Ha0UDw@3","111","Yes","5e4ced79"
"P1p1aQ@3","3","62","6f6d3b4a"
"S9qjoQ@8","666","32","a74d4713"
"S9qjoQ@8","3","22","5f36a981"
"Ha0UDw@3","7","Yes","a7394b66"
"S9qjoQ@8","6","72","260d487d"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","5552","d4682cbb"
"1uEo4w@4","7","22","edbaf689"
"Ha0UDw@3","2","Yes","c6f947f9"
"S9qjoQ@8","444","Yes","9968dafc"
"S9qjoQ@8","555","42","358789db"
"S9qjoQ@8","555","62","4155d320"
"S9qjoQ@8","2","62","cf57206"
"S9qjoQ@8","4","6662","2ce0b2be"
"Ha0UDw@3","444","Yes","fe654306"
"Ha0UDw@3","666","Yes","b0facf16"
"S9qjoQ@8","444","Yes","bd0479c6"
"S9qjoQ@8","8","42","67444bd5"
"S9qjoQ@8","222","82","7c870a62"
"S9qjoQ@8","444","72","72c5bc9d"
"S9qjoQ@8","4","32","3a3646c"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","7772","dca5bcf7"
"S9qjoQ@8","333","Yes","17797f82"
"S9qjoQ@8","5","82","9b31c4d2"
"S9qjoQ@8","2","52","819dbccd"
"S9qjoQ@8","555","Yes","a2ba1a61"
"P1p1aQ@3","777","Yes","97acd9ce"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","Yes","4761957b"
"S9qjoQ@8","7","42","dec560b6"
"S9qjoQ@8","333","32","3fabdb10"
"S9qjoQ@8","111","32","a42e8090"
"Ha0UDw@3","333","72","6d00b89c"
"Ha0UDw@3","111","21","84256fef"
"S9qjoQ@8","2","72","c1f498ce"
"S9qjoQ@8","333","Yes","207f0691"
"Ha0UDw@3","3","32","c29d5fc0"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","32","c6e09200"
"Ha0UDw@3","111","22","8cd17cd2"
"Ha0UDw@3","444","72","e583c9a5"
"Ha0UDw@3","444","72","d7a589a3"
"S9qjoQ@8","8","Yes","d7da71b5"
"S9qjoQ@8","666","52","b25418de"
"Ha0UDw@3","8","32","7ac01b7e"
"S9qjoQ@8","7","Yes","7009fe37"
"S9qjoQ@8","3","Yes","eb769195"
"S9qjoQ@8","555","Yes","c3f97b9f"
"Ha0UDw@3","666","Yes","49c286b0"
"S9qjoQ@8","444","22","cc4ed965"
"S9qjoQ@8","555","52","717e2f9f"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","61","2246ce48"
"S9qjoQ@8","4","42","d189a389"
"Ha0UDw@3","8","62","92cabe35"
"S9qjoQ@8","666","82","d7f386fd"
"S9qjoQ@8","555","72","41f09e0"
"S9qjoQ@8","4","7772","55eef982"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","51","3895f7f7"
"S9qjoQ@8","3","32","6efd8cde"
"S9qjoQ@8","555","7771","5d1e7254"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","5552","e106ae32"
"S9qjoQ@8","777","Yes","54b675dc"
"Ha0UDw@3","4","72","f7dd6dc6"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","Yes","c44b5271"
"S9qjoQ@8","666","32","35aef8cd"
"P1p1aQ@3","5","72","b89672c1"
"P1p1aQ@3","333","5552","e2b787c1"
"S9qjoQ@8","2","Yes","554ab47e"
"Ha0UDw@3","4","32","41e09b74"
"S9qjoQ@8","444","72","f5820ab3"
"S9qjoQ@8","777","32","aa5e837e"
"S9qjoQ@8","5","7772","2c8f6ed2"
"S9qjoQ@8","666","5552","2a109b64"
"Ha0UDw@3","8","71","7d856b12"
"Ha0UDw@3","777","21","89a4f72f"
"S9qjoQ@8","2","Yes","49c0f223"
"S9qjoQ@8","8","82","1e9042b6"
"Ha0UDw@3","3","22","8c32a72"
"S9qjoQ@8","6","6662","39917320"
"S9qjoQ@8","6","52","d02d5826"
"Ha0UDw@3","444","Yes","27363917"
"S9qjoQ@8","2","Yes","2b47b7f9"
"Ha0UDw@3","7","52","307e83b7"
"Ha0UDw@3","222","22","83859126"
"S9qjoQ@8","444","No","883988e0"
"Ha0UDw@3","5","62","10f94856"
"S9qjoQ@8","8","5552","8054fc53"
"S9qjoQ@8","8","42","d298ef0a"
"1uEo4w@4","4","6662","6fb38564"
"S9qjoQ@8","777","Yes","71dc5cf1"
"S9qjoQ@8","666","32","38d2f3ad"
"Ha0UDw@3","333","5552","adb22656"
"S9qjoQ@8","6","7772","76e8a137"
"S9qjoQ@8","8","32","924aa24"
"1uEo4w@4","777","42","78e56024"
"S9qjoQ@8","7","Yes","cd3753b4"
"S9qjoQ@8","6","22","ea80612a"
"Ha0UDw@3","666","5552","bcab1268"
"S9qjoQ@8","2","7771","cf845934"
"Ha0UDw@3","3","82","474778cc"
"S9qjoQ@8","7","52","24ea85df"
"Ha0UDw@3","7","22","e1ef72e2"
"Ha0UDw@3","666","Yes","2ad3c3c0"
"S9qjoQ@8","7","5552","fcbb1352"
"Ha0UDw@3","4","5552","6154ace4"
"Ha0UDw@3","8","82","236e30d2"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","22","ec7188e"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","52","2b3c20f"
"S9qjoQ@8","8","7772","353506d7"
"Ha0UDw@3","5","52","a52e56e4"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","No","cff63016"
"S9qjoQ@8","3","42","c5d4f52f"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","Yes","90397fd9"
"S9qjoQ@8","333","22","35afb8d2"
"S9qjoQ@8","222","32","9127b2e6"
"S9qjoQ@8","3","5552","974e1856"
"Ha0UDw@3","5","Yes","4c752e4e"
"S9qjoQ@8","6","42","6a937f8d"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","Yes","674beb4f"
"S9qjoQ@8","5","32","80329366"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","No","94acfea1"
"S9qjoQ@8","666","Yes","cf211b93"
"Ha0UDw@3","777","7772","2aaa57d6"
"S9qjoQ@8","5","82","36a806bc"
"S9qjoQ@8","8","Yes","eef792c6"
"Ha0UDw@3","222","Yes","b3ded0f9"
"Ha0UDw@3","555","6661","7d91106d"
"S9qjoQ@8","333","22","9783aa46"
"S9qjoQ@8","4","No","bbd1db71"
"1uEo4w@4","7","Yes","2683a42a"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","42","363d1b02"
"Ha0UDw@3","5","42","95a92c1"
"S9qjoQ@8","777","32","d870abfb"
"S9qjoQ@8","666","72","de746f3f"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","Yes","735ab189"
"S9qjoQ@8","5","Yes","40edba58"
"Ha0UDw@3","2","Yes","f39b226"
"S9qjoQ@8","111","52","d26a8567"
"S9qjoQ@8","2","82","92116b0f"
"S9qjoQ@8","5","52","49e3c960"
"Ha0UDw@3","777","82","4b258ceb"
"Ha0UDw@3","777","22","a0c200cf"
"S9qjoQ@8","3","6662","aebc581e"
"S9qjoQ@8","3","Yes","77caf2a4"
"S9qjoQ@8","333","62","f69500cd"
"S9qjoQ@8","333","42","4d791b4e"
"S9qjoQ@8","222","Yes","f8e4aa10"
"S9qjoQ@8","7","32","df2c1d9e"
"Ha0UDw@3","666","Yes","fb77c48c"
"Ha0UDw@3","777","No","47425fe1"
"Ha0UDw@3","8","6662","b087cada"
"S9qjoQ@8","777","Yes","13e4c4c"
"P1p1aQ@3","333","5552","a0cc084c"
"S9qjoQ@8","3","32","bd5942f4"
"1uEo4w@4","7","Yes","20f3e75f"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","82","bd09f982"
"S9qjoQ@8","5","Yes","f81d14c2"
"S9qjoQ@8","4","42","e741a487"
"S9qjoQ@8","555","32","f80091f5"
"Ha0UDw@3","222","7772","2e37a81"
"S9qjoQ@8","333","7772","d402b1a9"
"S9qjoQ@8","444","5552","2c5f9a19"
"Ha0UDw@3","4","7771","3edfe37d"
"Ha0UDw@3","7","21","b1df99c0"
"S9qjoQ@8","777","Yes","5278531b"
"S9qjoQ@8","666","No","53d17371"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","42","db8b35bd"
"S9qjoQ@8","2","32","af56b65d"
"Ha0UDw@3","OiYBP8szIN9z0FfVffV-Qs","52","6a54dd"
"Ha0UDw@3","7","82","e9760b58"
"S9qjoQ@8","222","6662","c1b50cec"
"S9qjoQ@8","666","Yes","f5ae4d30"
"Ha0UDw@3","4","Yes","8cd27085"
"Ha0UDw@3","777","82","449c44c8"
"Ha0UDw@3","2","72","5bac850e"
"S9qjoQ@8","8","Yes","2f744824"
"S9qjoQ@8","777","62","2105e1ab"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","81","af047fac"
"S9qjoQ@8","5","Yes","a68056b3"
"S9qjoQ@8","333","Yes","20080e0f"
"S9qjoQ@8","777","62","29a53861"
"Ha0UDw@3","777","22","16c38b12"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","Yes","74f71c1"
"S9qjoQ@8","3","Yes","8aee2272"
"S9qjoQ@8","333","32","8dfc7ca"
"S9qjoQ@8","111","7772","92b3dc9b"
"S9qjoQ@8","333","6662","d608dd56"
"S9qjoQ@8","222","Yes","5775b700"
"Ha0UDw@3","5","22","cd7370d5"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","32","4cf4891b"
"Ha0UDw@3","222","Yes","ed29e0a6"
"S9qjoQ@8","222","52","b88926ea"
"Ha0UDw@3","111","42","e706233b"
"Ha0UDw@3","666","32","2f4446a4"
"Ha0UDw@3","222","5552","e8073b4d"
"1uEo4w@4","OiYBP8szIN9z0FfVffV-Qs","Yes","aac1f91"
"Ha0UDw@3","5","6662","6fa0cd7e"
"P1p1aQ@3","5","5552","57c07684"
"S9qjoQ@8","111","62","6a6d3263"
"S9qjoQ@8","666","72","fe5ffd5e"
"S9qjoQ@8","5","Yes","81bce87b"
"Ha0UDw@3","222","22","18740cbc"
"Ha0UDw@3","3","31","a97fab45"
"S9qjoQ@8","2","6662","e465e97e"
"S9qjoQ@8","777","82","665fa0e3"
"S9qjoQ@8","222","82","e023f9f6"
"S9qjoQ@8","777","No","305d49f0"
"Ha0UDw@3","444","Yes","133db834"
"Ha0UDw@3","6","62","af8f5c23"
"S9qjoQ@8","222","51","5c8803ed"
"S9qjoQ@8","222","42","9e291018"
"Ha0UDw@3","2","62","578b5c80"
"S9qjoQ@8","666","32","da05a954"
"S9qjoQ@8","777","7772","fffe2f0f"
"S9qjoQ@8","555","5552","2adffe9e"
"1uEo4w@4","555","6662","cf522eac"
"S9qjoQ@8","666","42","d2ee6c1e"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","7772","5d8001ce"
"S9qjoQ@8","444","42","1b0ef1"
"Ha0UDw@3","777","Yes","aead5dc5"
"Ha0UDw@3","OiYBP8szIN9z0FfVffV-Qs","Yes","331ac44d"
"S9qjoQ@8","5","Yes","ca4507c8"
"Ha0UDw@3","8","Yes","f89eadf1"
"Ha0UDw@3","4","Yes","b6fbf466"
"Ha0UDw@3","777","62","1452295b"
"Ha0UDw@3","8","32","780fe2b"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","Yes","d428e401"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","5552","a6318756"
"S9qjoQ@8","555","Yes","107750ed"
"S9qjoQ@8","111","5552","d4c11726"
"S9qjoQ@8","222","82","6db512b6"
"Ha0UDw@3","8","21","9931bf5a"
"S9qjoQ@8","3","Yes","71c07652"
"Ha0UDw@3","8","Yes","956169cb"
"S9qjoQ@8","222","22","5c8803ed"
"Ha0UDw@3","3","72","5f31cf74"
"1uEo4w@4","777","22","30cd2de"
"Ha0UDw@3","111","22","1f2575ed"
"S9qjoQ@8","8","Yes","517b67c1"
"Ha0UDw@3","666","82","e3d762c6"
"S9qjoQ@8","666","82","1a284e21"
"1uEo4w@4","777","82","69e4cb80"
"Ha0UDw@3","2","72","56c5a366"
"Ha0UDw@3","777","72","ca0a1eb4"
"Ha0UDw@3","444","Yes","b73f5083"
"S9qjoQ@8","444","Yes","a3aa15d2"
"S9qjoQ@8","3","6662","90be380"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","f8597c28"
"Ha0UDw@3","5","42","a401f815"
"S9qjoQ@8","777","62","4624143"
"S9qjoQ@8","7","5552","475b9454"
"Ha0UDw@3","333","31","ae6daa03"
"Ha0UDw@3","8","6662","4b2e8cb2"
"Ha0UDw@3","2","32","8d3d9967"
"Ha0UDw@3","444","7772","36a9d350"
"Ha0UDw@3","2","7772","88479acc"
"S9qjoQ@8","5","52","a251d1db"
"S9qjoQ@8","5","42","ebc49e4a"
"Ha0UDw@3","2","6661","b50cf966"
"Ha0UDw@3","555","7772","810b241b"
"Ha0UDw@3","3","62","1e62161e"
"S9qjoQ@8","222","32","8ba3110e"
"Ha0UDw@3","5","6662","3298c64"
"S9qjoQ@8","6","5552","e1731665"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","5552","516df462"
"S9qjoQ@8","2","Yes","797097d9"
"S9qjoQ@8","6","Yes","97cbf80f"
"S9qjoQ@8","3","Yes","18fb7d9f"
"Ha0UDw@3","2","72","d2302438"
"S9qjoQ@8","8","42","3c9eb13b"
"P1p1aQ@3","2","No","f8a43150"
"Ha0UDw@3","777","No","6ba05d64"
"S9qjoQ@8","222","Yes","9247ee54"
"S9qjoQ@8","4","52","23f808e2"
